time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20171026T153639,55.18,500,500,55.19,100,100
20171026T153639,55.19,100,100,55.2,700,700
20171026T153640,55.2,300,300,55.21,100,100
20171026T153642,55.19,400,400,55.21,300,300
20171026T153644,55.19,500,500,55.21,100,100
20171026T153647,55.19,400,400,55.21,500,500
20171026T153649,55.19,1100,1100,55.21,300,300
20171026T153653,55.2,400,400,55.21,300,300
20171026T153654,55.2,600,600,55.21,400,400
20171026T153656,55.21,900,900,55.22,100,100
20171026T153658,55.21,600,600,55.22,100,100
20171026T153701,55.22,600,600,55.24,300,300
20171026T153701,55.22,1300,1300,55.24,200,200
20171026T153702,55.23,600,600,55.24,100,100
20171026T153703,55.26,500,500,55.27,100,100
20171026T153706,55.26,200,200,55.27,100,100
20171026T153708,55.26,200,200,55.27,200,200
20171026T153710,55.26,200,200,55.27,300,300
20171026T153713,55.26,200,200,55.27,400,400
20171026T153719,55.23,1000,1000,55.25,500,500
20171026T153721,55.23,600,600,55.24,200,200
20171026T153722,55.23,500,500,55.24,200,200
20171026T153725,55.23,2000,2000,55.25,200,200
20171026T153726,55.24,700,700,55.25,300,300
20171026T153727,55.25,500,500,55.27,400,400
20171026T153729,55.27,600,600,55.28,200,200
20171026T153730,55.29,300,300,55.3,100,100
20171026T153731,55.31,400,400,55.32,200,200
20171026T153733,55.33,300,300,55.34,200,200
20171026T153733,55.33,300,300,55.34,600,600
20171026T153736,55.33,500,500,55.34,200,200
20171026T153737,55.33,800,800,55.34,500,500
20171026T153738,55.33,500,500,55.34,500,500
20171026T153739,55.33,500,500,55.34,100,100
20171026T153740,55.33,900,900,55.34,500,500
20171026T153742,55.33,900,900,55.34,600,600
20171026T153743,55.28,300,300,55.3,700,700
20171026T153745,55.28,500,500,55.3,700,700
20171026T153746,55.29,300,300,55.3,100,100
20171026T153747,55.28,800,800,55.3,100,100
20171026T153749,55.28,900,900,55.3,200,200
20171026T153751,55.28,900,900,55.3,300,300
20171026T153753,55.28,800,800,55.3,300,300
20171026T153754,55.3,100,100,55.31,800,800
20171026T153755,55.29,600,600,55.31,400,400
20171026T153757,55.28,600,600,55.3,900,900
20171026T153757,55.26,500,500,55.28,500,500
20171026T153758,55.26,300,300,55.28,1000,1000
20171026T153759,55.26,700,700,55.28,1000,1000
20171026T153801,55.26,700,700,55.28,900,900
20171026T153803,55.26,800,800,55.28,800,800
20171026T153806,55.25,100,100,55.26,200,200
20171026T153808,55.25,400,400,55.25,700,700
20171026T153812,55.25,400,400,55.25,800,800
20171026T153814,55.25,600,600,55.26,400,400
20171026T153817,55.25,600,600,55.26,600,600
20171026T153819,55.25,600,600,55.26,100,100
20171026T153820,55.26,400,400,55.27,5300,5300
20171026T153821,55.29,400,400,55.31,300,300
20171026T153823,55.31,1700,1700,55.33,600,600
20171026T153824,55.31,1700,1700,55.33,800,800
20171026T153825,55.31,1600,1600,55.33,800,800
20171026T153826,55.31,1800,1800,55.34,700,700
20171026T153828,55.31,1900,1900,55.33,100,100
20171026T153829,55.32,600,600,55.34,700,700
20171026T153830,55.33,800,800,55.35,600,600
20171026T153831,55.33,900,900,55.35,100,100
20171026T153832,55.29,200,200,55.31,700,700
20171026T153834,55.29,900,900,55.31,100,100
20171026T153836,55.3,400,400,55.31,200,200
20171026T153837,55.3,600,600,55.31,400,400
20171026T153839,55.28,500,500,55.29,100,100
20171026T153840,55.28,900,900,55.29,100,100
20171026T153841,55.28,900,900,55.29,200,200
20171026T153842,55.28,800,800,55.29,500,500
20171026T153843,55.28,800,800,55.29,600,600
20171026T153846,55.28,900,900,55.29,600,600
20171026T153849,55.28,800,800,55.29,600,600
20171026T153850,55.26,400,400,55.28,600,600
20171026T153852,55.26,700,700,55.28,700,700
20171026T153857,55.26,300,300,55.27,700,700
20171026T153858,55.26,100,100,55.27,800,800
20171026T153859,55.26,400,400,55.27,700,700
20171026T153905,55.26,400,400,55.27,800,800
20171026T153909,55.26,400,400,55.27,900,900
20171026T153910,55.26,100,100,55.27,900,900
20171026T153913,55.26,300,300,55.27,900,900
20171026T153914,55.27,1000,1000,55.29,400,400
20171026T153915,55.28,100,100,55.29,300,300
20171026T153916,55.28,100,100,55.29,700,700
20171026T153917,55.28,100,100,55.29,600,600
20171026T153920,55.27,300,300,55.28,200,200
20171026T153921,55.27,1800,1800,55.28,200,200
20171026T153923,55.28,500,500,55.29,600,600
20171026T153923,55.29,1500,1500,55.3,500,500
20171026T153924,55.31,700,700,55.33,600,600
20171026T153926,55.31,1400,1400,55.33,500,500
20171026T153927,55.29,400,400,55.3,600,600
20171026T153928,55.28,200,200,55.3,700,700
20171026T153930,55.29,700,700,55.31,700,700
20171026T153931,55.29,500,500,55.31,900,900
20171026T153932,55.29,200,200,55.3,200,200
20171026T153933,55.27,600,600,55.28,200,200
20171026T153935,55.27,500,500,55.28,200,200
20171026T153938,55.28,100,100,55.29,500,500
20171026T153939,55.28,100,100,55.29,600,600
20171026T153940,55.28,800,800,55.29,200,200
20171026T153941,55.3,600,600,55.31,200,200
20171026T153943,55.29,300,300,55.3,400,400
20171026T153945,55.29,300,300,55.3,600,600
20171026T153947,55.28,100,100,55.29,200,200
20171026T153948,55.28,900,900,55.3,300,300
20171026T153949,55.28,800,800,55.3,800,800
20171026T153951,55.3,100,100,55.31,500,500
20171026T153952,55.29,600,600,55.31,300,300
20171026T153955,55.3,200,200,55.31,100,100
20171026T153956,55.3,100,100,55.31,400,400
20171026T153958,55.3,100,100,55.31,500,500
20171026T154000,55.3,200,200,55.31,400,400
20171026T154003,55.29,400,400,55.3,200,200
20171026T154004,55.29,400,400,55.3,300,300
20171026T154005,55.29,800,800,55.3,300,300
20171026T154006,55.29,1100,1100,55.3,300,300
20171026T154007,55.32,300,300,55.33,400,400
20171026T154009,55.31,500,500,55.32,200,200
20171026T154010,55.3,300,300,55.31,300,300
20171026T154011,55.3,600,600,55.32,800,800
20171026T154013,55.3,400,400,55.31,200,200
20171026T154014,55.3,500,500,55.32,600,600
20171026T154015,55.3,500,500,55.32,500,500
20171026T154017,55.3,600,600,55.31,400,400
20171026T154019,55.3,2000,2000,55.31,400,400
20171026T154020,55.29,400,400,55.31,600,600
20171026T154022,55.29,400,400,55.31,800,800
20171026T154023,55.29,600,600,55.31,800,800
20171026T154027,55.3,600,600,55.31,100,100
20171026T154028,55.3,600,600,55.31,500,500
20171026T154030,55.3,600,600,55.31,700,700
20171026T154031,55.3,600,600,55.31,900,900
20171026T154033,55.3,600,600,55.31,800,800
20171026T154034,55.29,100,100,55.3,200,200
20171026T154035,55.29,100,100,55.3,700,700
20171026T154036,55.29,700,700,55.3,500,500
20171026T154044,55.29,600,600,55.3,500,500
20171026T154044,55.28,500,500,55.29,700,700
20171026T154045,55.28,100,100,55.29,900,900
20171026T154046,55.28,200,200,55.29,700,700
20171026T154049,55.28,500,500,55.29,500,500
20171026T154051,55.28,600,600,55.29,600,600
20171026T154052,55.28,800,800,55.29,400,400
20171026T154052,55.29,1300,1300,55.3,200,200
20171026T154053,55.29,1000,1000,55.3,300,300
20171026T154056,55.28,200,200,55.29,600,600
20171026T154057,55.28,200,200,55.29,400,400
20171026T154059,55.28,200,200,55.29,500,500
20171026T154101,55.27,100,100,55.28,600,600
20171026T154102,55.27,600,600,55.28,200,200
20171026T154105,55.27,600,600,55.29,800,800
20171026T154106,55.27,600,600,55.29,1000,1000
20171026T154108,55.27,600,600,55.29,800,800
20171026T154109,55.26,500,500,55.28,600,600
20171026T154111,55.26,1200,1200,55.28,600,600
20171026T154113,55.25,600,600,55.27,600,600
20171026T154114,55.25,700,700,55.27,400,400
20171026T154115,55.26,400,400,55.27,300,300
20171026T154117,55.26,1900,1900,55.27,300,300
20171026T154118,55.24,200,200,55.25,300,300
20171026T154119,55.24,200,200,55.25,700,700
20171026T154121,55.23,500,500,55.24,100,100
20171026T154123,55.23,500,500,55.25,1100,1100
20171026T154125,55.23,500,500,55.25,900,900
20171026T154126,55.23,400,400,55.25,900,900
20171026T154128,55.23,400,400,55.25,800,800
20171026T154128,55.23,400,400,55.24,600,600
20171026T154129,55.23,200,200,55.24,300,300
20171026T154130,55.23,600,600,55.24,100,100
20171026T154132,55.23,200,200,55.24,400,400
20171026T154133,55.23,700,700,55.24,400,400
20171026T154136,55.24,200,200,55.25,300,300
20171026T154136,55.24,200,200,55.25,400,400
20171026T154137,55.24,700,700,55.25,200,200
20171026T154141,55.24,500,500,55.25,600,600
20171026T154143,55.23,800,800,55.25,600,600
20171026T154145,55.24,200,200,55.25,400,400
20171026T154145,55.22,300,300,55.23,700,700
20171026T154145,55.23,200,200,55.24,500,500
20171026T154146,55.23,900,900,55.25,800,800
20171026T154147,55.23,1100,1100,55.25,900,900
20171026T154148,55.23,1600,1600,55.25,1000,1000
20171026T154153,55.23,1600,1600,55.25,500,500
20171026T154154,55.24,100,100,55.25,500,500
20171026T154155,55.23,1300,1300,55.25,500,500
20171026T154156,55.23,1400,1400,55.25,500,500
20171026T154200,55.23,2200,2200,55.24,100,100
20171026T154201,55.23,1700,1700,55.24,100,100
20171026T154202,55.23,1500,1500,55.24,200,200
20171026T154204,55.25,200,200,55.26,700,700
20171026T154204,55.24,700,700,55.26,800,800
20171026T154205,55.24,500,500,55.25,100,100
20171026T154206,55.24,1200,1200,55.26,800,800
20171026T154207,55.24,1300,1300,55.26,900,900
20171026T154210,55.25,500,500,55.26,100,100
20171026T154211,55.25,800,800,55.26,300,300
20171026T154212,55.25,600,600,55.26,300,300
20171026T154213,55.24,100,100,55.25,800,800
20171026T154215,55.24,1500,1500,55.25,300,300
20171026T154216,55.24,1500,1500,55.25,700,700
20171026T154221,55.24,800,800,55.26,600,600
20171026T154222,55.25,600,600,55.26,100,100
20171026T154223,55.26,1000,1000,55.27,300,300
20171026T154225,55.25,200,200,55.26,600,600
20171026T154226,55.25,200,200,55.26,700,700
20171026T154227,55.25,100,100,55.26,800,800
20171026T154229,55.24,500,500,55.25,300,300
20171026T154230,55.23,200,200,55.24,800,800
20171026T154231,55.23,300,300,55.24,500,500
20171026T154233,55.23,300,300,55.24,200,200
20171026T154234,55.24,300,300,55.25,300,300
20171026T154236,55.24,600,600,55.25,200,200
20171026T154237,55.26,600,600,55.27,100,100
20171026T154239,55.26,100,100,55.27,700,700
20171026T154240,55.25,100,100,55.26,1400,1400
20171026T154242,55.25,100,100,55.26,1000,1000
20171026T154243,55.25,100,100,55.26,900,900
20171026T154244,55.26,1200,1200,55.27,300,300
20171026T154245,55.26,600,600,55.27,200,200
20171026T154247,55.26,400,400,55.27,700,700
20171026T154249,55.25,500,500,55.26,300,300
20171026T154250,55.25,500,500,55.26,400,400
20171026T154251,55.25,500,500,55.26,500,500
20171026T154253,55.25,700,700,55.26,600,600
20171026T154254,55.25,500,500,55.26,300,300
20171026T154255,55.25,1100,1100,55.26,300,300
20171026T154256,55.25,800,800,55.26,600,600
20171026T154258,55.25,500,500,55.26,900,900
20171026T154259,55.25,500,500,55.26,1300,1300
20171026T154301,55.25,500,500,55.26,600,600
20171026T154302,55.25,500,500,55.26,400,400
20171026T154304,55.25,800,800,55.26,200,200
20171026T154306,55.25,1000,1000,55.26,200,200
20171026T154308,55.25,500,500,55.26,12700,12700
20171026T154309,55.25,500,500,55.26,12900,12900
20171026T154310,55.25,700,700,55.26,12800,12800
20171026T154312,55.25,1200,1200,55.26,12200,12200
20171026T154313,55.25,2500,2500,55.26,12200,12200
20171026T154317,55.25,2300,2300,55.26,12200,12200
20171026T154318,55.25,500,500,55.26,13500,13500
20171026T154318,55.25,100,100,55.25,700,700
20171026T154319,55.25,700,700,55.26,12000,12000
20171026T154321,55.25,500,500,55.26,12000,12000
20171026T154323,55.28,100,100,55.29,800,800
20171026T154324,55.28,100,100,55.29,600,600
20171026T154325,55.28,1100,1100,55.3,3000,3000
20171026T154327,55.28,900,900,55.3,3100,3100
20171026T154328,55.29,600,600,55.3,2600,2600
20171026T154330,55.29,800,800,55.3,2500,2500
20171026T154332,55.29,1100,1100,55.3,2500,2500
20171026T154333,55.3,1300,1300,55.31,100,100
20171026T154334,55.31,900,900,55.32,200,200
20171026T154335,55.33,500,500,55.34,200,200
20171026T154335,55.33,400,400,55.34,500,500
20171026T154337,55.33,400,400,55.34,100,100
20171026T154338,55.33,800,800,55.34,100,100
20171026T154340,55.33,600,600,55.34,400,400
20171026T154342,55.33,400,400,55.34,400,400
20171026T154343,55.33,400,400,55.34,500,500
20171026T154344,55.33,600,600,55.34,200,200
20171026T154345,55.33,400,400,55.34,200,200
20171026T154349,55.33,400,400,55.34,700,700
20171026T154349,55.32,400,400,55.33,600,600
20171026T154350,55.32,200,200,55.33,600,600
20171026T154355,55.32,500,500,55.33,400,400
20171026T154357,55.33,500,500,55.34,200,200
20171026T154358,55.36,800,800,55.37,300,300
20171026T154359,55.36,600,600,55.37,600,600
20171026T154401,55.36,500,500,55.37,700,700
20171026T154402,55.35,300,300,55.36,800,800
20171026T154403,55.35,400,400,55.36,600,600
20171026T154408,55.35,400,400,55.36,800,800
20171026T154409,55.35,700,700,55.36,300,300
20171026T154410,55.39,100,100,55.39,500,500
20171026T154411,55.39,300,300,55.4,700,700
20171026T154412,55.39,100,100,55.39,400,400
20171026T154412,55.39,100,100,55.39,300,300
20171026T154413,55.39,300,300,55.4,500,500
20171026T154414,55.44,100,100,55.44,400,400
20171026T154414,55.45,400,400,55.46,1300,1300
20171026T154414,55.46,300,300,55.46,400,400
20171026T154414,55.45,200,200,55.46,900,900
20171026T154415,55.46,400,400,55.47,300,300
20171026T154416,55.46,500,500,55.47,200,200
20171026T154417,55.46,500,500,55.47,100,100
20171026T154418,55.49,200,200,55.49,100,100
20171026T154418,55.48,200,200,55.49,700,700
20171026T154418,55.48,100,100,55.49,600,600
20171026T154419,55.49,600,600,55.5,600,600
20171026T154420,55.47,100,100,55.48,500,500
20171026T154422,55.47,300,300,55.48,200,200
20171026T154424,55.47,200,200,55.48,300,300
20171026T154425,55.47,100,100,55.48,700,700
20171026T154427,55.45,800,800,55.46,700,700
20171026T154428,55.45,600,600,55.46,500,500
20171026T154429,55.45,100,100,55.45,200,200
20171026T154430,55.44,200,200,55.45,1000,1000
20171026T154434,55.43,200,200,55.44,600,600
20171026T154436,55.43,400,400,55.44,400,400
20171026T154436,55.42,900,900,55.43,300,300
20171026T154437,55.42,1000,1000,55.44,1000,1000
20171026T154438,55.43,100,100,55.44,1300,1300
20171026T154440,55.42,1100,1100,55.44,1300,1300
20171026T154441,55.43,200,200,55.44,1300,1300
20171026T154442,55.43,800,800,55.44,700,700
20171026T154444,55.43,600,600,55.44,700,700
20171026T154445,55.43,300,300,55.44,700,700
20171026T154447,55.42,700,700,55.44,900,900
20171026T154449,55.42,600,600,55.44,900,900
20171026T154453,55.42,700,700,55.43,400,400
20171026T154456,55.42,700,700,55.43,700,700
20171026T154458,55.42,300,300,55.43,700,700
20171026T154501,55.42,100,100,55.43,1300,1300
20171026T154502,55.42,600,600,55.43,1300,1300
20171026T154502,55.41,900,900,55.42,400,400
20171026T154503,55.42,500,500,55.43,1300,1300
20171026T154503,55.41,700,700,55.42,800,800
20171026T154503,55.41,700,700,55.42,200,200
20171026T154503,55.41,700,700,55.42,100,100
20171026T154504,55.41,700,700,55.42,200,200
20171026T154505,55.42,300,300,55.42,400,400
20171026T154506,55.41,800,800,55.43,1000,1000
20171026T154507,55.42,100,100,55.43,800,800
20171026T154508,55.41,700,700,55.43,800,800
20171026T154510,55.41,600,600,55.43,900,900
20171026T154511,55.42,200,200,55.43,300,300
20171026T154511,55.43,500,500,55.45,700,700
20171026T154513,55.44,600,600,55.45,200,200
20171026T154514,55.44,800,800,55.46,1100,1100
20171026T154515,55.47,400,400,55.48,100,100
20171026T154516,55.47,600,600,55.49,700,700
20171026T154517,55.49,400,400,55.5,600,600
20171026T154518,55.47,1000,1000,55.49,700,700
20171026T154521,55.47,1000,1000,55.49,1200,1200
20171026T154522,55.47,800,800,55.47,700,700
20171026T154522,55.47,300,300,55.46,400,400
20171026T154523,55.44,700,700,55.46,900,900
20171026T154525,55.44,500,500,55.45,400,400
20171026T154526,55.42,600,600,55.44,700,700
20171026T154527,55.44,800,800,55.45,400,400
20171026T154528,55.44,700,700,55.45,300,300
20171026T154529,55.45,700,700,55.47,700,700
20171026T154531,55.46,800,800,55.47,400,400
20171026T154531,55.46,700,700,55.48,700,700
20171026T154531,55.47,400,400,55.48,100,100
20171026T154532,55.46,800,800,55.47,100,100
20171026T154533,55.47,600,600,55.49,500,500
20171026T154534,55.48,700,700,55.5,300,300
20171026T154536,55.48,600,600,55.5,200,200
20171026T154537,55.48,1000,1000,55.49,200,200
20171026T154538,55.49,300,300,55.51,600,600
20171026T154539,55.49,300,300,55.51,700,700
20171026T154540,55.51,200,200,55.52,300,300
20171026T154541,55.5,900,900,55.52,600,600
20171026T154543,55.5,800,800,55.52,600,600
20171026T154544,55.5,500,500,55.52,1100,1100
20171026T154545,55.5,300,300,55.51,400,400
20171026T154545,55.5,300,300,55.5,300,300
20171026T154546,55.5,500,500,55.51,300,300
20171026T154547,55.5,500,500,55.51,500,500
20171026T154549,55.5,500,500,55.51,100,100
20171026T154550,55.5,300,300,55.51,400,400
20171026T154551,55.49,400,400,55.5,600,600
20171026T154551,55.48,800,800,55.49,200,200
20171026T154551,55.47,800,800,55.48,200,200
20171026T154552,55.48,800,800,55.5,800,800
20171026T154553,55.5,500,500,55.51,200,200
20171026T154553,55.53,100,100,55.54,300,300
20171026T154554,55.53,400,400,55.54,100,100
20171026T154555,55.54,400,400,55.56,700,700
20171026T154557,55.54,900,900,55.55,200,200
20171026T154559,55.54,700,700,55.55,200,200
20171026T154600,55.54,700,700,55.55,300,300
20171026T154601,55.54,700,700,55.55,600,600
20171026T154603,55.57,700,700,55.59,600,600
20171026T154604,55.58,600,600,55.6,500,500
20171026T154605,55.58,600,600,55.6,600,600
20171026T154607,55.58,700,700,55.59,100,100
20171026T154608,55.58,600,600,55.59,100,100
20171026T154610,55.57,500,500,55.58,500,500
20171026T154612,55.54,500,500,55.55,100,100
20171026T154612,55.56,400,400,55.57,200,200
20171026T154613,55.55,400,400,55.56,200,200
20171026T154613,55.55,100,100,55.56,200,200
20171026T154614,55.55,100,100,55.56,300,300
20171026T154616,55.55,100,100,55.56,600,600
20171026T154617,55.57,700,700,55.58,200,200
20171026T154618,55.59,1100,1100,55.6,200,200
20171026T154618,55.57,600,600,55.58,300,300
20171026T154618,55.56,800,800,55.58,1900,1900
20171026T154621,55.56,800,800,55.58,2000,2000
20171026T154623,55.59,1100,1100,55.61,600,600
20171026T154625,55.6,800,800,55.62,600,600
20171026T154626,55.6,600,600,55.61,400,400
20171026T154627,55.6,700,700,55.61,100,100
20171026T154628,55.6,700,700,55.61,300,300
20171026T154630,55.59,400,400,55.6,200,200
20171026T154631,55.58,200,200,55.59,600,600
20171026T154632,55.58,200,200,55.59,1100,1100
20171026T154634,55.57,100,100,55.58,500,500
20171026T154635,55.56,600,600,55.57,100,100
20171026T154636,55.56,800,800,55.57,200,200
20171026T154638,55.58,200,200,55.59,400,400
20171026T154639,55.57,100,100,55.59,700,700
20171026T154641,55.57,200,200,55.58,700,700
20171026T154642,55.56,800,800,55.58,700,700
20171026T154643,55.56,500,500,55.58,700,700
20171026T154646,55.56,900,900,55.58,800,800
20171026T154647,55.56,900,900,55.58,900,900
20171026T154648,55.55,500,500,55.56,600,600
20171026T154648,55.55,100,100,55.55,300,300
20171026T154649,55.58,700,700,55.6,700,700
20171026T154650,55.57,900,900,55.59,100,100
20171026T154650,55.57,800,800,55.59,400,400
20171026T154651,55.59,300,300,55.6,200,200
20171026T154653,55.58,1100,1100,55.6,200,200
20171026T154654,55.58,1200,1200,55.6,300,300
20171026T154656,55.58,1200,1200,55.6,100,100
20171026T154658,55.58,1100,1100,55.6,100,100
20171026T154658,55.57,700,700,55.58,500,500
20171026T154658,55.59,600,600,55.6,300,300
20171026T154659,55.6,200,200,55.61,400,400
20171026T154700,55.6,900,900,55.61,100,100
20171026T154701,55.6,500,500,55.61,100,100
20171026T154703,55.6,500,500,55.61,700,700
20171026T154705,55.6,500,500,55.61,800,800
20171026T154708,55.6,500,500,55.61,500,500
