Total Return Indices - US$ Currency
Date    ;Blue-Chip;Blue-Chip;Broad    ; Broad   ;Ex UK    ;Ex Euro Zone;Blue-Chip; Broad
        ;  Europe ;Euro-Zone;Europe   ;Euro-Zone;         ;            ; Nordic  ; Nordic
        ;  SX5V   ;  SX5U   ;SXXV     ;SXXU     ; SXXI    ;    SXXD    ;    DK5I;DKXI
11.05.1988;560.44;573.58;63.62;63.6;63.77;62.91;592.18;59.5
12.05.1988;561.38;571.05;63.65;63.24;63.46;63.27;592.87;59.57
13.05.1988;565.38;574.14;63.94;63.43;63.55;63.65;593.23;59.51
16.05.1988;567.64;580.4;64.16;63.93;64.12;63.61;597.36;59.9
17.05.1988;565.05;578.15;63.83;63.74;63.92;63.17;594.97;59.56
18.05.1988;561.11;575.4;63.55;63.56;63.76;62.82;600.26;60.14
19.05.1988;556.08;568.2;63.1;62.95;63.25;62.51;602;60.41
20.05.1988;557.8;571.12;63.4;63.32;63.62;62.75;607.32;60.82
23.05.1988;557.12;570.54;63.36;63.24;63.56;62.74;610.75;61.08
24.05.1988;560.3;571.54;63.75;63.35;63.63;63.36;611.65;61.31
25.05.1988;562.79;577.6;64.15;64.03;64.27;63.52;618.65;61.98
26.05.1988;560.12;574.96;63.89;63.75;64.02;63.27;618.32;61.98
27.05.1988;557.68;573.43;63.82;63.67;63.93;63.22;619.77;62.12
30.05.1988;557.8;575.32;63.68;63.72;63.99;62.93;616.61;61.83
31.05.1988;558.85;580.01;63.9;64.28;64.62;62.84;626.14;62.6
01.06.1988;566.3;592.65;64.53;65.41;65.68;63.07;629.11;62.85
02.06.1988;564.24;592.12;64.13;65.35;65.59;62.37;622.14;62.19
03.06.1988;570.1;598.34;64.63;65.88;66.12;62.84;624.24;62.4
06.06.1988;577.67;604.45;65.27;66.56;66.83;63.44;627.67;62.7
07.06.1988;576.67;603.97;65.35;66.63;66.88;63.53;632.3;63.18
08.06.1988;576.52;603.92;65.44;66.56;66.81;63.75;631.83;63.15
09.06.1988;583.04;614.11;66.05;67.48;67.65;64.11;634.98;63.47
10.06.1988;584.78;614.71;66.3;67.6;67.74;64.47;634.41;63.48
13.06.1988;581.62;610.61;65.95;67.23;67.42;64.13;630.86;63.18
14.06.1988;578.91;606.02;65.65;66.73;66.93;64;628.91;63
15.06.1988;579.12;606.09;65.72;66.78;67.02;64.09;632.29;63.28
16.06.1988;575.8;601.68;65.39;66.38;66.66;63.82;630.05;63.04
17.06.1988;573.63;601.89;65.2;66.36;66.68;63.48;625.1;62.64
20.06.1988;571.87;599.65;65.02;66.14;66.46;63.35;622.19;62.44
21.06.1988;576.26;602.05;65.31;66.28;66.58;63.76;619.73;62.26
22.06.1988;576.81;600.9;65.31;66.09;66.43;63.91;619.92;62.1
23.06.1988;573.42;600.8;65.13;66.19;66.55;63.5;623.13;62.28
24.06.1988;566.06;597.56;64.19;65.7;65.92;62.2;614.79;61.42
27.06.1988;555.58;592.63;63.1;65.18;65.44;60.65;610.92;61.04
28.06.1988;561.3;592.91;63.69;65.28;65.5;61.64;608.9;60.87
29.06.1988;558.3;590;63.25;64.86;65.09;61.18;605.68;60.5
30.06.1988;558.94;592.14;63.36;65.14;65.31;61.16;606.64;60.66
01.07.1988;560.9;598.13;63.55;65.67;65.83;61.06;612.4;61.07
04.07.1988;557.76;598.84;63.13;65.66;65.8;60.31;611.19;60.89
05.07.1988;566.3;605.14;64;66.2;66.36;61.44;615.44;61.37
06.07.1988;573.21;612.8;64.65;66.89;67.06;62.05;621.38;61.83
07.07.1988;571.69;613.28;64.61;67.01;67.18;61.88;624.59;62.14
08.07.1988;569.45;607.67;64.33;66.44;66.61;61.84;620.51;61.57
11.07.1988;563.96;600.96;63.7;65.67;65.86;61.33;609.89;60.65
12.07.1988;561.73;598.47;63.56;65.57;65.83;61.16;614.45;61.06
13.07.1988;559.93;592.12;63.26;64.85;65.09;61.21;607.01;60.36
14.07.1988;558.28;593.07;63.2;65;65.22;60.97;607.68;60.44
15.07.1988;551.4;587.73;62.43;64.4;64.6;60.07;601.69;59.8
18.07.1988;550.12;585.58;62.28;64.17;64.39;60;601.05;59.75
19.07.1988;555.1;588.42;62.78;64.39;64.63;60.71;603.75;60.11
20.07.1988;563.99;595.56;63.71;65.07;65.31;61.85;610.13;60.71
21.07.1988;568.2;599.9;64.19;65.46;65.73;62.4;619.49;61.58
22.07.1988;566.18;599.06;64.15;65.53;65.8;62.27;620.84;61.79
25.07.1988;561.94;594.13;63.61;64.95;65.2;61.76;616.33;61.28
26.07.1988;558.59;594.74;63.24;64.96;65.1;61.08;611.56;60.83
27.07.1988;563.64;599.78;63.85;65.53;65.68;61.71;619.15;61.55
28.07.1988;558.78;592.89;63.45;64.84;65.01;61.56;616.5;61.29
29.07.1988;560.67;596.47;63.48;65.11;65.19;61.39;616.85;61.15
01.08.1988;565.08;600.86;63.93;65.53;65.57;61.86;625.44;61.78
02.08.1988;562.82;599.92;63.68;65.45;65.51;61.47;622.64;61.65
03.08.1988;564.17;599.73;63.93;65.5;65.59;61.9;623.27;61.68
04.08.1988;563.47;597.81;63.96;65.3;65.46;62.12;622.48;61.63
05.08.1988;561.22;596.66;63.65;65.07;65.25;61.74;616.8;61.1
08.08.1988;560.8;594.25;63.54;64.8;64.94;61.77;606.14;60.25
09.08.1988;554.98;589.65;62.84;64.28;64.39;60.92;597.2;59.4
10.08.1988;549.26;583.07;62.19;63.59;63.72;60.31;586.74;58.53
11.08.1988;549.22;580.71;62.22;63.44;63.51;60.49;586.67;58.46
12.08.1988;555.89;588.48;62.98;64.2;64.3;61.23;597.78;59.41
15.08.1988;550.86;585.96;62.47;63.99;64.02;60.49;591.34;58.85
16.08.1988;552.29;585.2;62.78;64.03;64.05;61.01;593.46;59.07
17.08.1988;548.39;581.91;62.18;63.56;63.59;60.31;587.17;58.45
18.08.1988;551.13;585.17;62.53;63.96;63.98;60.62;593.63;59.09
19.08.1988;552.8;584.96;62.79;64.07;64.11;61;596.2;59.33
22.08.1988;542.7;575.52;61.59;62.97;63.07;59.72;588.97;58.5
23.08.1988;542.28;575.8;61.52;63.06;63.1;59.52;586.56;58.42
24.08.1988;543.61;579.24;61.66;63.39;63.42;59.51;588.99;58.57
25.08.1988;542.63;582.28;61.59;63.85;63.87;58.98;588.67;58.69
26.08.1988;541.03;583.17;61.37;63.92;63.95;58.53;584.94;58.41
29.08.1988;537.95;578.4;60.95;63.37;63.36;58.23;580.81;57.87
30.08.1988;538.29;579.86;60.84;63.5;63.49;57.91;583.09;57.99
31.08.1988;536.73;578.79;60.63;63.35;63.33;57.66;585.16;58.26
01.09.1988;530.61;574.19;59.85;62.82;62.82;56.67;581.53;57.84
02.09.1988;536.15;578.35;60.41;63.23;63.24;57.36;582.67;58.11
05.09.1988;543.12;584.79;61.13;63.82;63.83;58.17;588.22;58.55
06.09.1988;549;591.26;61.84;64.47;64.44;58.93;596.09;59.17
07.09.1988;547.14;592.44;61.67;64.53;64.48;58.57;594.59;59.04
08.09.1988;543.75;591.29;61.19;64.35;64.29;57.84;595.51;59.18
09.09.1988;544.37;592.18;61.18;64.44;64.33;57.75;597.32;59.32
12.09.1988;548.4;597.83;61.51;64.91;64.8;57.95;602.28;59.69
13.09.1988;551.68;600.45;61.8;65.06;64.95;58.36;602.39;59.81
14.09.1988;549.5;599.52;61.47;64.87;64.7;57.91;597.24;59.3
15.09.1988;552;603.17;61.76;65.24;65.06;58.14;598.83;59.42
16.09.1988;550.27;602.43;61.67;65.24;65.04;57.97;595.48;59.23
19.09.1988;553.37;609.55;62.09;66;65.82;58.09;605.17;60.09
20.09.1988;556.1;610.3;62.44;66.08;65.92;58.66;609.49;60.47
21.09.1988;558.52;612.55;62.82;66.38;66.26;59.11;615.53;61.03
22.09.1988;556.62;612.11;62.56;66.25;66.22;58.75;623.55;61.69
23.09.1988;556.98;610.64;62.67;66.19;66.19;58.99;623.96;61.83
26.09.1988;556.91;611.11;62.6;66.19;66.22;58.88;623.09;61.72
27.09.1988;559.78;609.61;62.9;66.06;66.08;59.54;622.26;61.71
28.09.1988;561.84;610.33;63.22;66.27;66.23;59.95;618.47;61.5
29.09.1988;565.19;613.94;63.61;66.71;66.61;60.28;620.69;61.6
30.09.1988;568.74;618.83;64.07;67.29;67.18;60.63;626.05;62.14
03.10.1988;567.78;621.47;64.02;67.6;67.49;60.27;630.09;62.54
04.10.1988;570.06;624.73;64.18;67.87;67.71;60.35;631.67;62.74
05.10.1988;572.1;625.17;64.49;67.93;67.78;60.86;632.54;62.86
06.10.1988;574.42;626.46;64.77;68.15;67.99;61.19;634.83;62.97
07.10.1988;576.35;628.35;65.02;68.32;68.19;61.52;635.72;63.06
10.10.1988;581.69;634.65;65.62;68.94;68.82;62.09;643.8;63.78
11.10.1988;579.84;631.97;65.57;68.81;68.72;62.11;644.94;63.9
12.10.1988;578.58;632.28;65.55;68.96;68.93;61.94;647.54;64.2
13.10.1988;588.74;643.83;66.58;70.1;69.92;62.87;647.44;64.29
14.10.1988;594.08;648.7;67.19;70.65;70.49;63.52;656.39;65.04
17.10.1988;596.62;650;67.47;70.8;70.58;63.9;656.78;65.14
18.10.1988;599.81;657.32;67.72;71.49;71.17;63.78;656.07;65.13
19.10.1988;602.83;660.95;68.03;71.8;71.48;64.09;655.95;65.16
20.10.1988;604.93;660.33;68.34;71.91;71.62;64.58;661.69;65.63
21.10.1988;607.25;665.15;68.67;72.55;72.34;64.64;669.98;66.44
24.10.1988;603.78;663.28;68.33;72.51;72.31;64.04;672.34;66.61
25.10.1988;605.25;664.39;68.4;72.62;72.39;64.07;672.35;66.7
26.10.1988;611.22;673.68;69.02;73.52;73.28;64.44;678.38;67.42
27.10.1988;612.42;672.97;69.18;73.44;73.24;64.81;680.83;67.62
28.10.1988;614.32;675.74;69.36;73.61;73.42;65;683.29;67.79
31.10.1988;610.97;671.33;69.14;73.27;73.09;64.88;687.16;68.11
01.11.1988;613.96;673.92;69.35;73.43;73.31;65.12;690.22;68.3
02.11.1988;612.32;672.61;69.27;73.42;73.35;64.98;694.06;68.68
03.11.1988;613.5;674.38;69.36;73.6;73.5;65.01;693.82;68.71
04.11.1988;606.95;667.21;68.69;72.88;72.81;64.39;697.15;68.77
07.11.1988;605.59;665.49;68.59;72.84;72.76;64.24;693.96;68.62
08.11.1988;609.1;668.45;68.93;73.07;72.96;64.65;695.72;68.87
09.11.1988;613.34;675;69.5;73.91;73.82;64.99;703.4;69.68
10.11.1988;613.23;673.97;69.47;73.8;73.65;65.04;700.82;69.51
11.11.1988;616.71;679.96;69.76;74.42;74.21;65.05;700.15;69.71
14.11.1988;610.92;672.38;68.99;73.39;73.19;64.5;688.6;68.49
15.11.1988;611.06;671.35;69.14;73.39;73.21;64.77;690.26;68.62
16.11.1988;618.13;680.37;69.99;74.39;74.21;65.49;701.26;69.62
17.11.1988;619.51;677.01;70.02;74.01;73.82;65.87;695.26;69.19
18.11.1988;617.18;679.04;69.73;74.07;73.45;65.28;698.09;69.35
21.11.1988;616.36;680.01;69.63;74.1;73.39;65.07;703.48;69.84
22.11.1988;620.57;683.29;70.11;74.39;73.73;65.7;709.9;70.48
23.11.1988;625.81;688.65;70.68;74.91;74.31;66.32;720.34;71.47
24.11.1988;628.43;691.01;70.82;75.15;74.63;66.37;718.57;71.38
25.11.1988;623.72;688.97;70.2;74.96;74.47;65.4;711.95;70.89
28.11.1988;615.87;677.78;69.23;73.76;73.31;64.62;705.54;70.23
29.11.1988;619.68;680.7;69.66;74.02;73.61;65.19;713.47;70.81
30.11.1988;622.39;683.8;69.94;74.21;73.81;65.55;721.78;71.6
01.12.1988;621.49;684.95;69.82;74.34;73.96;65.23;729.43;72.36
02.12.1988;619.5;683.82;69.61;74.26;73.9;64.91;733.85;72.86
05.12.1988;622.45;686.04;69.93;74.48;74.18;65.3;744.05;73.78
06.12.1988;622.65;685.76;69.93;74.38;74.15;65.4;753.96;74.63
07.12.1988;615.45;679.2;68.98;73.55;73.26;64.35;744.86;73.62
08.12.1988;620.59;686.07;69.45;74.31;74;64.57;750.31;74.13
09.12.1988;623.42;693.15;69.58;74.96;74.63;64.25;756.23;74.73
12.12.1988;619.59;688.54;69.16;74.43;74.12;63.93;749.16;74.08
13.12.1988;616.91;684.96;68.84;74.03;73.71;63.68;748.7;73.8
14.12.1988;619.28;686.6;69.04;74.22;73.9;63.88;753.56;74.27
15.12.1988;617.5;683.35;68.87;73.79;73.42;63.95;749.5;73.9
16.12.1988;614.7;681.4;68.59;73.49;73.11;63.68;748.09;73.7
19.12.1988;618.79;688.88;68.97;74.07;73.56;63.89;747.35;73.65
20.12.1988;619.12;690.59;69.01;74.28;73.78;63.77;749.73;73.86
21.12.1988;617.32;690.02;68.98;74.32;73.89;63.68;759.87;75.1
22.12.1988;616.29;691.9;68.86;74.5;73.99;63.33;757.05;74.88
23.12.1988;616.83;690.72;68.96;74.48;73.98;63.53;756.27;74.78
26.12.1988;618.14;691.93;69.11;74.62;74.14;63.68;756.41;74.81
27.12.1988;620.12;695.34;69.21;74.88;74.36;63.63;758.64;74.96
28.12.1988;615.46;686.47;68.74;73.97;73.53;63.54;756.73;74.7
29.12.1988;620.57;690.68;69.4;74.45;74.05;64.34;762.15;75.48
30.12.1988;625.06;697.6;69.93;75.22;74.77;64.67;763.79;75.82
02.01.1989;626.84;701.56;70.11;75.59;75.07;64.68;753.32;75.25
03.01.1989;632.52;708.98;70.64;76.38;75.94;64.97;769.45;76.76
04.01.1989;629.32;704.32;70.28;75.8;75.38;64.81;767.31;76.35
05.01.1989;630.28;706.57;70.31;75.94;75.57;64.74;781.57;77.48
06.01.1989;626.54;700.27;69.87;75.34;74.96;64.46;774.59;76.8
09.01.1989;626.42;696.27;69.83;75.06;74.71;64.63;778.68;77.02
10.01.1989;623.82;690.23;69.6;74.48;74.2;64.71;782.75;77.31
11.01.1989;627.9;693.92;70.18;75.03;74.7;65.31;781.66;77.27
12.01.1989;631.38;697.22;70.69;75.48;75.1;65.88;783.54;77.39
13.01.1989;629.72;695.48;70.75;75.38;75.01;66.08;781.87;77.03
16.01.1989;622.94;686.26;70.06;74.49;74.09;65.58;770.12;75.98
17.01.1989;622.27;684.74;70.01;74.33;73.95;65.63;776.44;76.71
18.01.1989;621.57;677.56;69.87;73.67;73.34;65.95;773.28;76.52
19.01.1989;626.29;684.23;70.4;74.26;73.9;66.42;785.1;77.53
20.01.1989;632.03;689.92;71.11;74.95;74.57;67.15;789.15;78.01
23.01.1989;634.44;689.57;71.43;74.93;74.62;67.77;790.61;78.17
24.01.1989;636.11;691.8;71.77;75.33;74.96;68.04;790.63;78.17
25.01.1989;640.99;697.63;72.1;75.85;75.47;68.2;797.93;78.68
26.01.1989;641.28;692.98;72.27;75.52;75.18;68.82;801.44;78.89
27.01.1989;644.76;690.53;72.57;75.22;74.81;69.66;792.79;78.12
30.01.1989;649.52;687.4;73;74.9;74.59;70.76;799.95;78.68
31.01.1989;644.29;677.59;72.44;73.97;73.67;70.53;795.06;78.29
01.02.1989;642.58;675.66;72.22;73.7;73.48;70.36;797.29;78.5
02.02.1989;642.72;677.45;72.31;73.89;73.6;70.36;797.74;78.53
03.02.1989;643.53;676.86;72.53;73.78;73.48;70.88;794.87;78.19
06.02.1989;639.32;678.83;72.23;74.07;73.75;70.05;792.26;78.04
07.02.1989;646.37;682.25;73;74.35;73.99;71.26;789.8;78.06
08.02.1989;651.44;686.05;73.53;74.64;74.3;72;794.68;78.53
09.02.1989;651.94;688.16;73.67;74.99;74.68;71.96;802.92;79.27
10.02.1989;647.76;686.94;73.24;74.89;74.6;71.23;804.26;79.42
13.02.1989;638.21;675.18;72.18;73.71;73.48;70.29;797.03;78.71
14.02.1989;648.62;684.27;73.26;74.59;74.35;71.54;805.36;79.47
15.02.1989;646.82;679.75;73.04;74.04;73.89;71.62;803.23;79.41
16.02.1989;645.77;681.44;72.96;74.24;74.11;71.28;806.22;79.58
17.02.1989;647.27;681.6;73.27;74.35;74.23;71.77;810.65;79.91
20.02.1989;649.79;684.51;73.52;74.49;74.37;72.11;811.86;80.05
21.02.1989;645.08;681.47;73.08;74.28;74.15;71.47;812.47;79.97
22.02.1989;640.31;679.46;72.69;74.19;74.16;70.82;823.7;80.92
23.02.1989;636.73;675.13;72.39;73.75;73.72;70.64;817.22;80.41
24.02.1989;634.19;673.32;72.15;73.55;73.49;70.37;813.17;79.98
27.02.1989;626.82;666.59;71.32;72.87;72.72;69.41;800.06;78.76
28.02.1989;630.29;671.72;71.74;73.39;73.23;69.73;803.79;78.98
01.03.1989;628.72;669.88;71.45;73.02;72.88;69.52;801.45;78.74
02.03.1989;631.56;669.63;71.8;73.09;72.96;70.11;801.68;78.88
03.03.1989;638.45;678.6;72.54;73.99;73.82;70.7;806.37;79.36
06.03.1989;643.39;682.05;72.89;74.2;74.09;71.18;810.81;79.94
07.03.1989;645.96;681.07;73.04;74.06;74.05;71.6;819.45;80.72
08.03.1989;642.18;675.61;72.74;73.59;73.58;71.45;817.2;80.47
09.03.1989;640.65;674.52;72.53;73.51;73.49;71.12;813.85;80.15
10.03.1989;639.67;672.13;72.54;73.34;73.32;71.29;810.09;79.87
13.03.1989;642.8;671.08;72.76;73.24;73.18;71.81;807.84;79.61
14.03.1989;652.68;679.06;73.79;74.04;73.99;73.04;820.72;80.67
15.03.1989;650.97;678.71;73.56;73.96;73.83;72.67;818.17;80.35
16.03.1989;649.87;680.27;73.43;74.1;73.93;72.3;817.88;80.38
17.03.1989;640.95;674.5;72.5;73.56;73.48;71.02;819.14;80.49
20.03.1989;635.12;668.25;71.83;72.95;72.88;70.31;810.95;79.7
21.03.1989;642.05;673.84;72.54;73.49;73.32;71.16;810.01;79.79
22.03.1989;638.95;674.31;72.34;73.65;73.49;70.63;815.31;80.2
23.03.1989;639.67;673.63;72.4;73.66;73.49;70.74;814.84;80.15
24.03.1989;639.54;673.93;72.37;73.66;73.5;70.68;815.39;80.19
27.03.1989;637.83;671.41;72.19;73.4;73.25;70.58;815.46;80.19
28.03.1989;633.14;667.48;71.65;72.97;72.82;69.95;813.08;79.79
29.03.1989;635.11;670.29;71.93;73.31;73.21;70.17;821.63;80.51
30.03.1989;630.92;671.23;71.52;73.39;73.25;69.31;824.05;80.69
31.03.1989;635.81;671.88;71.96;73.49;73.32;70.06;824.08;80.65
03.04.1989;643.04;682.3;72.74;74.66;74.5;70.47;833.98;81.59
04.04.1989;648.14;686.95;73.52;75.36;75.21;71.33;844.57;82.61
05.04.1989;646.27;686.85;73.37;75.47;75.3;70.95;844.86;82.58
06.04.1989;644.7;687.13;73.18;75.53;75.43;70.53;846.11;82.82
07.04.1989;639.45;683.87;72.68;75.26;75.14;69.83;838.35;82.2
10.04.1989;638.33;686.02;72.52;75.52;75.31;69.28;826.11;81.26
11.04.1989;637.96;685.87;72.5;75.54;75.29;69.22;819.83;80.81
12.04.1989;639.93;690.18;72.69;75.89;75.58;69.27;824.45;81.21
13.04.1989;642;693.25;72.95;76.23;75.98;69.45;826.7;81.43
14.04.1989;647.02;696.58;73.55;76.69;76.3;70.17;820.83;80.95
17.04.1989;653.95;705.52;74.44;77.71;77.28;70.93;832.09;82.18
18.04.1989;658.8;708.84;74.98;78.1;77.63;71.61;826.12;81.89
19.04.1989;658.35;706.72;74.93;77.85;77.4;71.74;831.77;82.19
20.04.1989;656.96;709.27;74.8;78.16;77.71;71.22;835.66;82.6
21.04.1989;655.41;707.03;74.61;78.01;77.51;71;834.09;82.47
24.04.1989;652.01;703.84;74.26;77.63;77.16;70.68;834.84;82.43
25.04.1989;649.44;698.69;74.08;77.14;76.69;70.77;836.71;82.56
26.04.1989;646.27;690.97;73.79;76.32;75.97;70.96;840.12;82.6
27.04.1989;650.93;692.89;74.26;76.5;76.19;71.7;844.54;82.9
28.04.1989;649.98;691.66;74.26;76.49;76.21;71.71;846.35;83.1
01.05.1989;649.47;690.99;74.24;76.43;76.18;71.74;848.43;83.26
02.05.1989;644.55;687.64;73.76;76.09;75.8;71.12;844.78;83.03
03.05.1989;643.2;685.66;73.72;75.97;75.69;71.16;843.5;83.14
04.05.1989;644.33;684.66;73.87;75.89;75.6;71.51;843.76;83.19
05.05.1989;645.58;687.41;73.92;76.02;75.69;71.5;842.28;83.17
08.05.1989;641.09;683.96;73.54;75.74;75.37;71.04;839.68;82.87
09.05.1989;637.41;678.37;73.15;75.2;74.85;70.77;834.76;82.43
10.05.1989;638.96;680.56;73.38;75.52;75.13;70.93;836.58;82.68
11.05.1989;635.01;675.34;72.95;75.06;74.71;70.53;835.06;82.43
12.05.1989;638.3;675.35;73.25;74.99;74.65;71.16;837.09;82.65
15.05.1989;632.03;666.13;72.47;73.96;73.65;70.61;827.53;81.68
16.05.1989;629.78;665.21;72.28;73.85;73.6;70.35;832.6;82.15
17.05.1989;621.97;654.94;71.37;72.7;72.44;69.67;823.69;81.19
18.05.1989;625.99;658.18;71.84;72.92;72.62;70.37;824.78;81.3
19.05.1989;630.4;661.78;72.52;73.23;72.98;71.37;832.29;81.91
22.05.1989;616.27;651.96;70.71;72.09;71.84;68.96;823.8;80.95
23.05.1989;611.88;651.55;70.25;72.17;71.89;68.01;818.83;80.63
24.05.1989;610.4;653.62;70.05;72.27;71.88;67.52;814.92;80.05
25.05.1989;617.22;663.31;70.9;73.25;72.87;68.27;824.64;80.86
26.05.1989;619.84;667.28;71.44;73.76;73.35;68.84;827.7;81.26
29.05.1989;614.54;663.11;70.74;73.14;72.78;68.06;823.94;80.63
30.05.1989;612.89;664.68;70.47;73.19;72.9;67.5;827.22;81.03
31.05.1989;618.87;674.61;71.23;74.41;74.15;67.83;836.29;81.8
01.06.1989;617.78;675.09;71.19;74.49;74.33;67.68;838.73;81.92
02.06.1989;626.55;687.27;72.29;75.73;75.66;68.65;850.66;83.1
05.06.1989;624.02;685.55;71.83;75.54;75.48;67.94;847.04;82.8
06.06.1989;619.38;677.18;71.25;74.59;74.55;67.7;841.08;82.23
07.06.1989;629.43;687.86;72.35;75.69;75.66;68.79;851.14;83.06
08.06.1989;631.68;686.99;72.51;75.61;75.63;69.16;857.58;83.41
09.06.1989;624.6;679.21;71.66;74.8;74.84;68.3;850.85;82.82
12.06.1989;617.75;674.48;70.65;74.1;74.13;67;842.72;82.25
13.06.1989;614.43;674.12;70.33;74.18;74.22;66.31;850.02;82.96
14.06.1989;616.47;675.55;70.48;74.24;74.35;66.55;857.38;83.59
15.06.1989;616.32;674.83;70.54;74.28;74.46;66.61;860.95;83.98
16.06.1989;623.68;682.59;71.55;75.22;75.47;67.69;876.88;85.58
19.06.1989;634.65;694.86;72.68;76.5;76.65;68.69;877.15;85.77
20.06.1989;637.87;699.33;72.95;76.82;76.9;68.9;875.72;85.52
21.06.1989;641.71;703.13;73.32;77.2;77.3;69.26;874.89;85.37
22.06.1989;643.97;706.16;73.72;77.68;77.8;69.57;880.36;85.91
23.06.1989;650.83;716.02;74.51;78.76;78.91;70.09;892.86;87.04
26.06.1989;647.71;713.09;73.91;78.27;78.38;69.41;891.61;86.73
27.06.1989;655.24;713.69;74.64;78.3;78.41;70.78;896.83;87.17
28.06.1989;653.48;712.11;74.41;78.02;78.23;70.58;896.58;87.09
29.06.1989;649.06;712.48;74.01;78.04;78.28;69.81;895.84;87.39
30.06.1989;641.51;708.4;73.27;77.6;77.85;68.8;893.14;87.14
03.07.1989;654.96;721.04;74.74;78.86;79.08;70.44;895.94;87.55
04.07.1989;661.1;727.89;75.38;79.47;79.72;71.1;904.59;88.44
05.07.1989;668.91;732.99;76.28;80.16;80.58;72.19;921.7;90.17
06.07.1989;670.52;736.22;76.53;80.48;80.88;72.39;931.64;91.06
07.07.1989;678.8;742.21;77.32;81.1;81.47;73.32;934.52;91.45
10.07.1989;689.67;754.95;78.5;82.48;82.85;74.31;947.4;92.88
11.07.1989;696.17;751.31;78.71;82.01;82.42;75.15;948.61;92.97
12.07.1989;695.65;752.29;79;82.23;82.76;75.51;960.47;94.08
13.07.1989;696.3;754.55;79.09;82.42;82.87;75.49;963.56;94.19
14.07.1989;694.65;750.45;78.69;81.83;82.24;75.28;954.13;93.33
17.07.1989;697.29;751.66;78.78;81.86;82.21;75.41;945.12;92.22
18.07.1989;701.11;755.69;79.21;82.21;82.59;75.91;949.94;92.67
19.07.1989;702;756.47;79.37;82.28;82.65;76.16;953.49;92.88
20.07.1989;705.63;760.47;79.71;82.63;83;76.49;955.37;93.1
21.07.1989;703.31;759.62;79.45;82.59;82.97;76.03;954.86;92.96
24.07.1989;697.77;752.12;78.77;82.04;82.54;75.24;951.87;92.37
25.07.1989;705.36;761.44;79.55;82.92;83.38;75.92;961.48;93.14
26.07.1989;716.43;775.33;80.93;84.46;84.9;77.13;977.57;94.62
27.07.1989;723.13;779.59;81.6;84.95;85.39;77.97;981.06;95.03
28.07.1989;720.66;772.28;81.23;84.18;84.71;77.96;977;94.42
31.07.1989;727.33;781.29;82.1;85.17;85.72;78.72;991.39;95.69
01.08.1989;728.3;787.92;82.07;85.83;86.29;78.05;994.47;95.85
02.08.1989;735.55;796.31;82.93;86.69;87.16;78.93;1003.88;96.89
03.08.1989;727.8;788.41;82.08;85.97;86.46;77.96;989.68;95.75
04.08.1989;721.71;782.17;81.28;85.11;85.51;77.2;977.25;94.43
07.08.1989;721.65;779.02;81.22;84.9;85.32;77.3;966.1;93.61
08.08.1989;730.2;787.44;82.21;85.91;86.27;78.26;969.05;93.84
09.08.1989;731.58;786.47;82.29;85.86;86.27;78.45;966.47;93.42
10.08.1989;731.52;787.53;82.39;86.08;86.48;78.45;972.59;93.87
11.08.1989;716.63;771.26;80.63;84.25;84.64;76.77;950.11;91.68
14.08.1989;709.95;766.69;80.02;83.9;84.27;75.92;949.49;91.57
15.08.1989;704.03;760.3;79.43;83.22;83.62;75.41;948.29;91.4
16.08.1989;710.43;765.41;80.17;83.74;84.24;76.35;965.1;92.76
17.08.1989;704.58;758.64;79.57;83.07;83.5;75.82;953.77;91.93
18.08.1989;705.7;759.87;80.01;83.29;83.73;76.46;954.12;92.14
21.08.1989;712.28;767.77;80.65;84.09;84.43;76.95;950.24;91.91
22.08.1989;713.17;768.26;80.77;84.33;84.62;76.94;938.29;90.8
23.08.1989;709.96;762.11;80.4;83.81;84.16;76.73;930.5;90.18
24.08.1989;713.68;765.7;80.7;84.17;84.52;76.96;938.57;90.64
25.08.1989;719.95;774.66;81.25;85.03;85.38;77.23;955.05;92
28.08.1989;717.14;770.51;80.95;84.67;85.06;77;956.63;91.92
29.08.1989;722.7;777.76;81.52;85.41;85.78;77.4;960.54;92.47
30.08.1989;722.02;778.87;81.53;85.7;85.85;77.14;953.14;91.94
31.08.1989;719.27;775.56;81.22;85.38;85.54;76.85;948.96;91.53
01.09.1989;715.31;771.33;80.79;84.8;84.87;76.57;935.36;90.35
04.09.1989;717.46;774.64;81.1;85.2;85.25;76.78;923.56;89.52
05.09.1989;715.66;775.51;80.78;85.15;85.14;76.21;920.55;88.98
06.09.1989;715.93;777.2;80.82;85.49;85.48;75.97;920.52;89.06
07.09.1989;717.72;777.62;80.94;85.36;85.3;76.33;917.39;88.7
08.09.1989;722.62;783.82;81.43;86;85.91;76.67;927.43;89.47
11.09.1989;714.42;776.02;80.64;85.25;85.2;75.87;920.95;88.9
12.09.1989;712.57;774.68;80.65;85.26;85.15;75.86;919.42;88.93
13.09.1989;713.39;775.07;80.82;85.34;85.19;76.12;919.45;89.05
14.09.1989;712.62;778.47;80.85;85.74;85.52;75.8;918.5;89.08
15.09.1989;700.49;766.39;79.59;84.51;84.3;74.52;911.08;88.15
18.09.1989;717.28;783.55;81.29;86.35;86.12;76.08;920.03;89.12
19.09.1989;718.67;785.06;81.44;86.57;86.36;76.17;915.17;88.86
