,StartDate,EndDate,Date,const,szgrowth(-1)+,szgrowth(-1),hpgrowth(-1),const-p,szgrowth(-1)+p,szgrowth(-1)p,hpgrowth(-1)-p,rsquared,rsquared_adj
97,2014-03-01,2015-08-01,2014-12-01,-0.11383588505441328,0.020666574858458336,-0.014056376581957818,0.8291574519336236,0.15757982032853915,0.259063406464457,0.3367121497439889,7.736832241646527e-06,0.8066609512015045,0.7652311550303983
98,2014-04-01,2015-09-01,2015-01-01,-0.13446079670495842,0.024504356899355678,-0.01723815497317733,0.8014517876556406,0.14255530890208556,0.16119284589634814,0.19098509244611256,3.119094207600558e-05,0.8073990124668411,0.7661273722811642
99,2014-05-01,2015-10-01,2015-02-01,-0.12162043770143387,0.02298143670407854,-0.016199691160939004,0.8177125780351251,0.21403636664533754,0.2094851586508468,0.23936161883219925,4.2410352506191956e-05,0.8133860888691481,0.7733973936268227
100,2014-06-01,2015-11-01,2015-03-01,-0.08746448830985037,0.019321067304180345,-0.012690527110590249,0.8667816380448892,0.4085839387593405,0.32556044734957457,0.3743587090541105,2.5016664154919438e-05,0.823410525135253,0.7855699233785216
101,2014-07-01,2015-12-01,2015-04-01,-0.0017182924796044635,0.006483198614523716,-0.004233615742265585,0.9428576130130589,0.9852381924706548,0.7148350857928706,0.7413671400655844,2.181744974600125e-06,0.8554278038196244,0.8244480474952581
102,2014-08-01,2016-01-01,2015-05-01,0.07037599685082414,-0.005373106922724094,0.0023333800192035124,0.9473865422552097,0.2742517071291933,0.6691539434494237,0.7944391985766577,1.5056421216157985e-08,0.9204525429335476,0.9034066592764507
103,2014-09-01,2016-02-01,2015-06-01,0.05451282263224102,0.0016346394789765323,-0.0030912988138325475,0.8658585089978577,0.20662796958532512,0.8149516099282834,0.4846434247132918,7.74363956212846e-10,0.9536784941252867,0.9437524571521339
104,2014-10-01,2016-03-01,2015-07-01,0.15859273415839825,-0.011203267184946346,0.003980556270637,0.9676701694616484,0.02885537399969429,0.34532458580523673,0.5869689172578141,5.341291068760795e-07,0.8731560828145877,0.8459752434177137
105,2014-11-01,2016-04-01,2015-08-01,0.16294432919007473,-0.01092725807235951,0.00568628738057609,1.089632883388489,0.025973238197366768,0.36240674423272456,0.4338769795062487,2.8909730619032733e-08,0.9003814482417944,0.879034615722179
106,2014-12-01,2016-05-01,2015-09-01,0.10931664989316545,-0.0035655958032266514,0.0016466226229397071,1.0025712687285464,0.1667457986225833,0.7859546560131575,0.8337152311976586,6.183117401928504e-08,0.8930821236459369,0.8701711501414948
107,2015-01-01,2016-06-01,2015-10-01,0.08896188013155834,0.0004040885392763791,-0.000692681897648182,0.9240024819211214,0.30033088900329163,0.9773108203384309,0.9351212813977398,2.751776219237609e-07,0.868487970265408,0.840306821036567
108,2015-02-01,2016-07-01,2015-11-01,0.08880079735457252,0.0030999955218344033,-0.0007664937562732992,0.919929453250797,0.28962384695104393,0.8353764764177839,0.9266172115394058,2.083055721659988e-07,0.8668292485519637,0.8382926589559561
109,2015-03-01,2016-08-01,2015-12-01,0.14526637853647412,-0.004838486620093282,0.003122216845145527,0.9266392526442527,0.1688910557461819,0.7774570909384184,0.7368548952277503,1.0750010293033055e-06,0.8505859837777179,0.8185686945872288
110,2015-04-01,2016-09-01,2016-01-01,0.048713259431636124,0.004889405954305821,-0.0009294890371370742,1.093436726245615,0.7023182598686597,0.802565148506028,0.9297728756255192,5.769541554078101e-07,0.8717644448344075,0.8442853972989235
111,2015-05-01,2016-10-01,2016-02-01,0.1663789609349674,-0.002519639488208762,0.004935204869919706,0.8388380145477148,0.3329533803810698,0.925082713469352,0.7296450007867445,5.66945099484952e-05,0.7526976430178012,0.69970428080733
112,2015-06-01,2016-11-01,2016-03-01,0.13644607788789842,0.015460927434144643,0.0016916534073658737,0.7851841578632395,0.45638827081428723,0.6578174717951748,0.9118440337488198,0.00017922203538639508,0.6953637068417791,0.6300845011650175
113,2015-07-01,2016-12-01,2016-04-01,0.12973186522567892,0.012730836239456797,0.001111468726324217,0.7802807298661348,0.5264678124210833,0.7286399598379958,0.9460542029459682,0.0005182923635663712,0.6543938290517017,0.5803353638484949
114,2015-08-01,2017-01-01,2016-05-01,0.11874605851988755,0.01433995758081695,0.0004930616365559286,0.785283159480042,0.5613949750199569,0.6939809182395329,0.9759430075555569,0.0005499816300257546,0.6442540840458789,0.5680228163414245
115,2015-09-01,2017-02-01,2016-06-01,0.13122957791088777,0.014031050579166877,0.00026684110827549304,0.7753965032443151,0.4882047854157766,0.695680093004565,0.9872295843416186,0.0004300595438328828,0.6301555951694154,0.5509032227057188
