日期,新建商品住宅销售价格指数(上月=100),城市,类别123,类别0123,date,销售价格变动,hp
2008年5月,100.4,泸州,3,3,2008-05-01,0.0040000000000000036,1.2136150248748534
2008年4月,100.4,泸州,3,3,2008-04-01,0.0040000000000000036,1.208779905253838
2008年3月,100.4,泸州,3,3,2008-03-01,0.0040000000000000036,1.2039640490576076
2008年2月,100.8,泸州,3,3,2008-02-01,0.008000000000000007,1.1991673795394497
2008年1月,100.8,泸州,3,3,2008-01-01,0.008000000000000007,1.1896501781145334
2007年12月,100.3,泸州,3,3,2007-12-01,0.0029999999999998916,1.1802085100342594
2007年11月,99.5,泸州,3,3,2007-11-01,-0.0050000000000000044,1.1766784746104282
2007年10月,100.5,泸州,3,3,2007-10-01,0.004999999999999893,1.1825914317692745
2007年9月,100.4,泸州,3,3,2007-09-01,0.0040000000000000036,1.1767078923077359
2007年8月,100.5,泸州,3,3,2007-08-01,0.004999999999999893,1.1720198130555137
2007年7月,100.5,泸州,3,3,2007-07-01,0.004999999999999893,1.1661888687119542
2007年6月,100.0,泸州,3,3,2007-06-01,0.0,1.1603869340417456
2007年5月,100.2,泸州,3,3,2007-05-01,0.0020000000000000018,1.1603869340417456
2007年4月,100.4,泸州,3,3,2007-04-01,0.0040000000000000036,1.158070792456832
2007年3月,99.9,泸州,3,3,2007-03-01,-0.0009999999999998899,1.1534569645984383
2007年2月,99.9,泸州,3,3,2007-02-01,-0.0009999999999998899,1.1546115761746127
2007年1月,101.3,泸州,3,3,2007-01-01,0.0129999999999999,1.1557673435181308
2006年12月,101.1,泸州,3,3,2006-12-01,0.010999999999999899,1.140935186098846
2006年11月,101.3,泸州,3,3,2006-11-01,0.0129999999999999,1.1285214501472265
2006年10月,100.6,泸州,3,3,2006-10-01,0.006000000000000005,1.114038943876828
2006年9月,99.9,泸州,3,3,2006-09-01,-0.0009999999999998899,1.107394576418318
2006年8月,100.6,泸州,3,3,2006-08-01,0.006000000000000005,1.1085030794978157
2006年7月,100.1,泸州,3,3,2006-07-01,0.0009999999999998899,1.1018917291230772
2006年6月,102.2,泸州,3,3,2006-06-01,0.02200000000000002,1.1007909381848924
2006年5月,101.6,泸州,3,3,2006-05-01,0.016000000000000014,1.077094851452928
2006年4月,101.2,泸州,3,3,2006-04-01,0.01200000000000001,1.060132727808
2006年3月,100.8,泸州,3,3,2006-03-01,0.008000000000000007,1.047561984
2006年2月,100.8,泸州,3,3,2006-02-01,0.008000000000000007,1.039248
2006年1月,103.1,泸州,3,3,2006-01-01,0.030999999999999917,1.031
2019年9月,102.0,洛阳,3,3,2019-09-01,0.020000000000000018,1.8692659681418864
2019年8月,100.6,洛阳,3,3,2019-08-01,0.006000000000000005,1.8326136942567512
2019年7月,100.5,洛阳,3,3,2019-07-01,0.004999999999999893,1.821683592700548
2019年6月,102.5,洛阳,3,3,2019-06-01,0.02499999999999991,1.8126204902493015
2019年5月,101.7,洛阳,3,3,2019-05-01,0.017000000000000126,1.7684102343895627
2019年4月,101.0,洛阳,3,3,2019-04-01,0.010000000000000009,1.7388497879936702
2019年3月,100.2,洛阳,3,3,2019-03-01,0.0020000000000000018,1.7216334534590794
2019年2月,100.5,洛阳,3,3,2019-02-01,0.004999999999999893,1.7181970593403986
2019年1月,101.5,洛阳,3,3,2019-01-01,0.014999999999999902,1.7096488152640783
2018年12月,101.0,洛阳,3,3,2018-12-01,0.010000000000000009,1.6843830692256931
2018年11月,102.3,洛阳,3,3,2018-11-01,0.02299999999999991,1.6677060091343496
2018年10月,101.4,洛阳,3,3,2018-10-01,0.014000000000000012,1.6302111526239977
2018年9月,101.8,洛阳,3,3,2018-09-01,0.018000000000000016,1.6077033063353035
2018年8月,100.7,洛阳,3,3,2018-08-01,0.007000000000000117,1.5792763323529504
2018年7月,101.1,洛阳,3,3,2018-07-01,0.010999999999999899,1.568298244640467
2018年6月,100.2,洛阳,3,3,2018-06-01,0.0020000000000000018,1.5512346633436866
2018年5月,100.4,洛阳,3,3,2018-05-01,0.0040000000000000036,1.5481383865705456
2018年4月,100.7,洛阳,3,3,2018-04-01,0.007000000000000117,1.5419705045523362
2018年3月,100.4,洛阳,3,3,2018-03-01,0.0040000000000000036,1.5312517423558452
2018年2月,100.0,洛阳,3,3,2018-02-01,0.0,1.5251511378046267
2018年1月,100.5,洛阳,3,3,2018-01-01,0.004999999999999893,1.5251511378046267
2017年12月,100.1,洛阳,3,3,2017-12-01,0.0009999999999998899,1.5175633211986337
2017年11月,100.3,洛阳,3,3,2017-11-01,0.0029999999999998916,1.516047273924709
2017年10月,100.4,洛阳,3,3,2017-10-01,0.0040000000000000036,1.5115127357175566
2017年9月,100.2,洛阳,3,3,2017-09-01,0.0020000000000000018,1.5054907726270483
2017年8月,100.6,洛阳,3,3,2017-08-01,0.006000000000000005,1.5024858010249984
2017年7月,100.7,洛阳,3,3,2017-07-01,0.007000000000000117,1.4935246531063602
2017年6月,102.4,洛阳,3,3,2017-06-01,0.02400000000000002,1.4831426545246873
2017年5月,101.3,洛阳,3,3,2017-05-01,0.0129999999999999,1.448381498559265
2017年4月,100.9,洛阳,3,3,2017-04-01,0.009000000000000119,1.4297941742934501
2017年3月,101.4,洛阳,3,3,2017-03-01,0.014000000000000012,1.4170408070301783
2017年2月,100.2,洛阳,3,3,2017-02-01,0.0020000000000000018,1.3974761410554026
2017年1月,100.4,洛阳,3,3,2017-01-01,0.0040000000000000036,1.3946867675203618
2016年12月,100.6,洛阳,3,3,2016-12-01,0.006000000000000005,1.3891302465342248
2016年11月,101.6,洛阳,3,3,2016-11-01,0.016000000000000014,1.3808451754813367
2016年10月,100.4,洛阳,3,3,2016-10-01,0.0040000000000000036,1.35909958216667
2016年9月,100.5,洛阳,3,3,2016-09-01,0.004999999999999893,1.3536848427954882
2016年8月,100.3,洛阳,3,3,2016-08-01,0.0029999999999998916,1.3469500923338191
2016年7月,100.3,洛阳,3,3,2016-07-01,0.0029999999999998916,1.3429213283487729
2016年6月,100.1,洛阳,3,3,2016-06-01,0.0009999999999998899,1.3389046145052572
2016年5月,100.3,洛阳,3,3,2016-05-01,0.0029999999999998916,1.3375670474577996
2016年4月,100.6,洛阳,3,3,2016-04-01,0.006000000000000005,1.3335663484125622
2016年3月,100.2,洛阳,3,3,2016-03-01,0.0020000000000000018,1.3256126723782924
2016年2月,99.9,洛阳,3,3,2016-02-01,-0.0009999999999998899,1.3229667389004913
2016年1月,99.9,洛阳,3,3,2016-01-01,-0.0009999999999998899,1.3242910299304216
2015年12月,99.8,洛阳,3,3,2015-12-01,-0.0020000000000000018,1.3256166465769985
2015年11月,99.8,洛阳,3,3,2015-11-01,-0.0020000000000000018,1.3282731929629243
2015年10月,99.9,洛阳,3,3,2015-10-01,-0.0009999999999998899,1.3309350630891026
2015年9月,99.9,洛阳,3,3,2015-09-01,-0.0009999999999998899,1.332267330419522
2015年8月,100.0,洛阳,3,3,2015-08-01,0.0,1.3336009313508728
2015年7月,99.9,洛阳,3,3,2015-07-01,-0.0009999999999998899,1.3336009313508728
2015年6月,100.0,洛阳,3,3,2015-06-01,0.0,1.3349358672180907
2015年5月,99.9,洛阳,3,3,2015-05-01,-0.0009999999999998899,1.3349358672180907
2015年4月,99.6,洛阳,3,3,2015-04-01,-0.0040000000000000036,1.336272139357448
2015年3月,99.8,洛阳,3,3,2015-03-01,-0.0020000000000000018,1.341638694133984
2015年2月,99.4,洛阳,3,3,2015-02-01,-0.005999999999999894,1.3443273488316472
2015年1月,99.4,洛阳,3,3,2015-01-01,-0.005999999999999894,1.352442000836667
2014年12月,99.3,洛阳,3,3,2014-12-01,-0.007000000000000006,1.360605634644534
2014年11月,99.6,洛阳,3,3,2014-11-01,-0.0040000000000000036,1.3701970137407191
2014年10月,99.4,洛阳,3,3,2014-10-01,-0.005999999999999894,1.3756998129926898
2014年9月,99.2,洛阳,3,3,2014-09-01,-0.008000000000000007,1.384003836008742
2014年8月,99.0,洛阳,3,3,2014-08-01,-0.010000000000000009,1.395165157266877
2014年7月,99.2,洛阳,3,3,2014-07-01,-0.008000000000000007,1.409257734613007
2014年6月,98.8,洛阳,3,3,2014-06-01,-0.01200000000000001,1.420622716343757
2014年5月,100.1,洛阳,3,3,2014-05-01,0.0009999999999998899,1.4378772432629119
2014年4月,100.0,洛阳,3,3,2014-04-01,0.0,1.4364408024604516
2014年3月,100.2,洛阳,3,3,2014-03-01,0.0020000000000000018,1.4364408024604516
2014年2月,100.5,洛阳,3,3,2014-02-01,0.004999999999999893,1.4335736551501512
2014年1月,100.6,洛阳,3,3,2014-01-01,0.006000000000000005,1.4264414479105985
2013年12月,100.3,洛阳,3,3,2013-12-01,0.0029999999999998916,1.417933844841549
2013年11月,100.7,洛阳,3,3,2013-11-01,0.007000000000000117,1.4136927665419234
2013年10月,100.5,洛阳,3,3,2013-10-01,0.004999999999999893,1.403865706595753
2013年9月,101.0,洛阳,3,3,2013-09-01,0.010000000000000009,1.3968813000952767
2013年8月,100.6,洛阳,3,3,2013-08-01,0.006000000000000005,1.3830507921735413
2013年7月,101.2,洛阳,3,3,2013-07-01,0.01200000000000001,1.3748019802917906
2013年6月,100.6,洛阳,3,3,2013-06-01,0.006000000000000005,1.3584999805254847
2013年5月,100.7,洛阳,3,3,2013-05-01,0.007000000000000117,1.3503975949557503
2013年4月,100.9,洛阳,3,3,2013-04-01,0.009000000000000119,1.341010521306604
2013年3月,100.4,洛阳,3,3,2013-03-01,0.0040000000000000036,1.3290490795902912
2013年2月,101.4,洛阳,3,3,2013-02-01,0.014000000000000012,1.3237540633369433
2013年1月,100.2,洛阳,3,3,2013-01-01,0.0020000000000000018,1.3054773800167094
2012年12月,100.2,洛阳,3,3,2012-12-01,0.0020000000000000018,1.302871636743223
2012年11月,100.2,洛阳,3,3,2012-11-01,0.0020000000000000018,1.3002710945541147
2012年10月,100.0,洛阳,3,3,2012-10-01,0.0,1.2976757430679788
2012年9月,99.9,洛阳,3,3,2012-09-01,-0.0009999999999998899,1.2976757430679788
2012年8月,99.9,洛阳,3,3,2012-08-01,-0.0009999999999998899,1.2989747177857645
2012年7月,100.1,洛阳,3,3,2012-07-01,0.0009999999999998899,1.3002749927785429
2012年6月,99.9,洛阳,3,3,2012-06-01,-0.0009999999999998899,1.2989760167617812
2012年5月,99.9,洛阳,3,3,2012-05-01,-0.0009999999999998899,1.300276293054836
2012年4月,99.9,洛阳,3,3,2012-04-01,-0.0009999999999998899,1.3015778709257615
2012年3月,99.8,洛阳,3,3,2012-03-01,-0.0020000000000000018,1.3028807516774388
2012年2月,100.0,洛阳,3,3,2012-02-01,0.0,1.3054917351477342
2012年1月,99.9,洛阳,3,3,2012-01-01,-0.0009999999999998899,1.3054917351477342
2011年12月,99.7,洛阳,3,3,2011-12-01,-0.0030000000000000027,1.3067985336814154
2011年11月,100.0,洛阳,3,3,2011-11-01,0.0,1.3107307258589924
2011年10月,100.1,洛阳,3,3,2011-10-01,0.0009999999999998899,1.3107307258589924
2011年9月,100.3,洛阳,3,3,2011-09-01,0.0029999999999998916,1.309421304554438
2011年8月,100.3,洛阳,3,3,2011-08-01,0.0029999999999998916,1.3055047901838865
2011年7月,100.1,洛阳,3,3,2011-07-01,0.0009999999999998899,1.301599990213247
2011年6月,100.2,洛阳,3,3,2011-06-01,0.0020000000000000018,1.3002996905227244
2011年5月,100.2,洛阳,3,3,2011-05-01,0.0020000000000000018,1.2977042819588067
2011年4月,100.5,洛阳,3,3,2011-04-01,0.004999999999999893,1.2951140538511046
2011年3月,100.3,洛阳,3,3,2011-03-01,0.0029999999999998916,1.2886707003493578
2011年2月,101.1,洛阳,3,3,2011-02-01,0.010999999999999899,1.2848162515945742
2011年1月,102.1,洛阳,3,3,2011-01-01,0.020999999999999908,1.2708370441093713
2010年12月,100.0,洛阳,3,3,2010-12-01,0.0,1.2446983781678467
2010年11月,100.1,洛阳,3,3,2010-11-01,0.0009999999999998899,1.2446983781678467
2010年10月,101.6,洛阳,3,3,2010-10-01,0.016000000000000014,1.2434549232446022
2010年9月,100.1,洛阳,3,3,2010-09-01,0.0009999999999998899,1.2238729559494115
2010年8月,101.6,洛阳,3,3,2010-08-01,0.016000000000000014,1.2226503056437679
2010年7月,100.1,洛阳,3,3,2010-07-01,0.0009999999999998899,1.2033959701218186
2010年6月,99.1,洛阳,3,3,2010-06-01,-0.009000000000000008,1.2021937763454733
2010年5月,99.8,洛阳,3,3,2010-05-01,-0.0020000000000000018,1.213111782386956
2010年4月,100.4,洛阳,3,3,2010-04-01,0.0040000000000000036,1.2155428681232023
2010年3月,100.4,洛阳,3,3,2010-03-01,0.0040000000000000036,1.2107000678517952
2010年2月,100.3,洛阳,3,3,2010-02-01,0.0029999999999998916,1.2058765616053737
2010年1月,100.2,洛阳,3,3,2010-01-01,0.0020000000000000018,1.2022697523483288
2009年12月,100.0,洛阳,3,3,2009-12-01,0.0,1.1998700123236814
2009年11月,100.1,洛阳,3,3,2009-11-01,0.0009999999999998899,1.1998700123236814
2009年10月,100.9,洛阳,3,3,2009-10-01,0.009000000000000119,1.1986713409826988
2009年9月,100.7,洛阳,3,3,2009-09-01,0.007000000000000117,1.1879795252554
2009年8月,100.2,洛阳,3,3,2009-08-01,0.0020000000000000018,1.1797214749308835
2009年7月,100.4,洛阳,3,3,2009-07-01,0.0040000000000000036,1.1773667414479876
2009年6月,100.7,洛阳,3,3,2009-06-01,0.007000000000000117,1.1726760372987923
2009年5月,100.4,洛阳,3,3,2009-05-01,0.0040000000000000036,1.1645243667316705
2009年4月,100.3,洛阳,3,3,2009-04-01,0.0029999999999998916,1.1598848274219826
2009年3月,100.1,洛阳,3,3,2009-03-01,0.0009999999999998899,1.156415580679943
2009年2月,100.5,洛阳,3,3,2009-02-01,0.004999999999999893,1.1552603203595835
2009年1月,100.0,洛阳,3,3,2009-01-01,0.0,1.1495127565767
2008年12月,100.0,洛阳,3,3,2008-12-01,0.0,1.1495127565767
2008年11月,100.0,洛阳,3,3,2008-11-01,0.0,1.1495127565767
2008年10月,100.1,洛阳,3,3,2008-10-01,0.0009999999999998899,1.1495127565767
2008年9月,100.2,洛阳,3,3,2008-09-01,0.0020000000000000018,1.1483643921845157
2008年8月,100.3,洛阳,3,3,2008-08-01,0.0029999999999998916,1.1460722476891374
2008年7月,100.0,洛阳,3,3,2008-07-01,0.0,1.1426443147449028
2008年6月,100.3,洛阳,3,3,2008-06-01,0.0029999999999998916,1.1426443147449028
2008年5月,100.3,洛阳,3,3,2008-05-01,0.0029999999999998916,1.1392266348403817
2008年4月,100.1,洛阳,3,3,2008-04-01,0.0009999999999998899,1.1358191773084565
2008年3月,100.4,洛阳,3,3,2008-03-01,0.0040000000000000036,1.134684492815641
2008年2月,100.3,洛阳,3,3,2008-02-01,0.0029999999999998916,1.1301638374657779
2008年1月,100.3,洛阳,3,3,2008-01-01,0.0029999999999998916,1.1267834870047637
2007年12月,100.2,洛阳,3,3,2007-12-01,0.0020000000000000018,1.123413247262975
2007年11月,101.5,洛阳,3,3,2007-11-01,0.014999999999999902,1.1211709054520709
2007年10月,101.1,洛阳,3,3,2007-10-01,0.010999999999999899,1.1046018772926807
2007年9月,100.4,洛阳,3,3,2007-09-01,0.0040000000000000036,1.0925834592410295
2007年8月,100.1,洛阳,3,3,2007-08-01,0.0009999999999998899,1.0882305370926588
2007年7月,100.5,洛阳,3,3,2007-07-01,0.004999999999999893,1.08714339369896
2007年6月,101.7,洛阳,3,3,2007-06-01,0.017000000000000126,1.081734720098468
2007年5月,101.4,洛阳,3,3,2007-05-01,0.014000000000000012,1.0636526254655534
2007年4月,100.8,洛阳,3,3,2007-04-01,0.008000000000000007,1.048967086257942
2007年3月,100.3,洛阳,3,3,2007-03-01,0.0029999999999998916,1.0406419506527202
2007年2月,101.2,洛阳,3,3,2007-02-01,0.01200000000000001,1.0375293625650253
2007年1月,100.4,洛阳,3,3,2007-01-01,0.0040000000000000036,1.0252266428508154
2006年12月,100.1,洛阳,3,3,2006-12-01,0.0009999999999998899,1.021142074552605
2006年11月,100.2,洛阳,3,3,2006-11-01,0.0020000000000000018,1.0201219526000052
2006年10月,100.4,洛阳,3,3,2006-10-01,0.0040000000000000036,1.0180857810379293
2006年9月,100.5,洛阳,3,3,2006-09-01,0.004999999999999893,1.0140296623883758
2006年8月,99.5,洛阳,3,3,2006-08-01,-0.0050000000000000044,1.0089847386949014
2006年7月,100.5,洛阳,3,3,2006-07-01,0.004999999999999893,1.0140550137637199
2006年6月,100.7,洛阳,3,3,2006-06-01,0.007000000000000117,1.009009963944
2006年5月,100.2,洛阳,3,3,2006-05-01,0.0020000000000000018,1.001995992
2006年4月,100.0,洛阳,3,3,2006-04-01,0.0,0.999996
2006年3月,100.0,洛阳,3,3,2006-03-01,0.0,0.999996
2006年2月,100.2,洛阳,3,3,2006-02-01,0.0020000000000000018,0.999996
2006年1月,99.8,洛阳,3,3,2006-01-01,-0.0020000000000000018,0.998
2019年9月,99.6,济南,2,2,2019-09-01,-0.0040000000000000036,1.9491050962254743
2019年8月,99.8,济南,2,2,2019-08-01,-0.0020000000000000018,1.9569328275356168
2019年7月,100.3,济南,2,2,2019-07-01,0.0029999999999998916,1.9608545366088346
2019年6月,100.3,济南,2,2,2019-06-01,0.0029999999999998916,1.9549895679051195
2019年5月,100.4,济南,2,2,2019-05-01,0.0040000000000000036,1.9491421414806775
2019年4月,101.0,济南,2,2,2019-04-01,0.010000000000000009,1.9413766349409138
2019年3月,100.8,济南,2,2,2019-03-01,0.008000000000000007,1.9221550840999146
2019年2月,100.6,济南,2,2,2019-02-01,0.006000000000000005,1.9068998850197565
2019年1月,100.4,济南,2,2,2019-01-01,0.0040000000000000036,1.8955267246717262
2018年12月,100.7,济南,2,2,2018-12-01,0.007000000000000117,1.8879748253702453
2018年11月,101.7,济南,2,2,2018-11-01,0.017000000000000126,1.8748508692852484
2018年10月,100.7,济南,2,2,2018-10-01,0.007000000000000117,1.8435111792381988
2018年9月,101.3,济南,2,2,2018-09-01,0.0129999999999999,1.8306963051024812
2018年8月,102.8,济南,2,2,2018-08-01,0.028000000000000025,1.8072026703874446
2018年7月,103.0,济南,2,2,2018-07-01,0.030000000000000027,1.7579792513496544
2018年6月,103.6,济南,2,2,2018-06-01,0.03600000000000003,1.7067759721841305
2018年5月,100.4,济南,2,2,2018-05-01,0.0040000000000000036,1.6474671546178865
2018年4月,100.1,济南,2,2,2018-04-01,0.0009999999999998899,1.6409035404560623
2018年3月,100.2,济南,2,2,2018-03-01,0.0020000000000000018,1.6392642761798826
2018年2月,99.9,济南,2,2,2018-02-01,-0.0009999999999998899,1.6359922915966891
2018年1月,100.5,济南,2,2,2018-01-01,0.004999999999999893,1.637629921518207
2017年12月,100.3,济南,2,2,2017-12-01,0.0029999999999998916,1.6294825089733405
2017年11月,99.9,济南,2,2,2017-11-01,-0.0009999999999998899,1.624608682924567
2017年10月,99.8,济南,2,2,2017-10-01,-0.0020000000000000018,1.6262349178424091
2017年9月,99.4,济南,2,2,2017-09-01,-0.005999999999999894,1.6294939056537165
2017年8月,99.7,济南,2,2,2017-08-01,-0.0030000000000000027,1.6393298849634974
2017年7月,100.1,济南,2,2,2017-07-01,0.0009999999999998899,1.6442626729824448
2017年6月,100.2,济南,2,2,2017-06-01,0.0020000000000000018,1.6426200529295154
2017年5月,100.5,济南,2,2,2017-05-01,0.004999999999999893,1.639341370189137
2017年4月,100.4,济南,2,2,2017-04-01,0.0040000000000000036,1.6311854429742658
2017年3月,100.6,济南,2,2,2017-03-01,0.006000000000000005,1.6246866961895077
2017年2月,100.0,济南,2,2,2017-02-01,0.0,1.6149967158941427
2017年1月,99.9,济南,2,2,2017-01-01,-0.0009999999999998899,1.6149967158941427
2016年12月,99.7,济南,2,2,2016-12-01,-0.0030000000000000027,1.616613329223366
2016年11月,101.1,济南,2,2,2016-11-01,0.010999999999999899,1.6214777625108987
2016年10月,103.4,济南,2,2,2016-10-01,0.03400000000000003,1.6038355712273975
2016年9月,105.2,济南,2,2,2016-09-01,0.052000000000000046,1.5510982313611195
2016年8月,103.2,济南,2,2,2016-08-01,0.03200000000000003,1.474427976579011
2016年7月,100.9,济南,2,2,2016-07-01,0.009000000000000119,1.4287092796308245
2016年6月,100.8,济南,2,2,2016-06-01,0.008000000000000007,1.4159655893268823
2016年5月,101.0,济南,2,2,2016-05-01,0.010000000000000009,1.4047277671893674
2016年4月,101.1,济南,2,2,2016-04-01,0.010999999999999899,1.3908195714746212
2016年3月,100.9,济南,2,2,2016-03-01,0.009000000000000119,1.375687014317133
2016年2月,100.6,济南,2,2,2016-02-01,0.006000000000000005,1.363416267905979
2016年1月,100.2,济南,2,2,2016-01-01,0.0020000000000000018,1.3552845605427226
2015年12月,100.3,济南,2,2,2015-12-01,0.0029999999999998916,1.352579401739244
2015年11月,100.2,济南,2,2,2015-11-01,0.0020000000000000018,1.3485338003382294
2015年10月,100.4,济南,2,2,2015-10-01,0.0040000000000000036,1.3458421161060174
2015年9月,100.2,济南,2,2,2015-09-01,0.0020000000000000018,1.3404801953247185
2015年8月,100.2,济南,2,2,2015-08-01,0.0020000000000000018,1.3378045861524137
2015年7月,99.8,济南,2,2,2015-07-01,-0.0020000000000000018,1.3351343175173789
2015年6月,100.1,济南,2,2,2015-06-01,0.0009999999999998899,1.3378099373921633
2015年5月,100.3,济南,2,2,2015-05-01,0.0029999999999998916,1.3364734639282352
2015年4月,100.0,济南,2,2,2015-04-01,0.0,1.332476035820773
2015年3月,99.8,济南,2,2,2015-03-01,-0.0020000000000000018,1.332476035820773
2015年2月,99.8,济南,2,2,2015-02-01,-0.0020000000000000018,1.3351463284777285
2015年1月,99.7,济南,2,2,2015-01-01,-0.0030000000000000027,1.3378219724225737
2014年12月,99.7,济南,2,2,2014-12-01,-0.0030000000000000027,1.3418475149674762
2014年11月,99.6,济南,2,2,2014-11-01,-0.0040000000000000036,1.345885170478913
2014年10月,99.5,济南,2,2,2014-10-01,-0.0050000000000000044,1.3512903318061376
2014年9月,99.3,济南,2,2,2014-09-01,-0.007000000000000006,1.3580807354835553
2014年8月,98.7,济南,2,2,2014-08-01,-0.013000000000000012,1.3676543156934091
2014年7月,98.8,济南,2,2,2014-07-01,-0.01200000000000001,1.385667999689371
2014年6月,99.3,济南,2,2,2014-06-01,-0.007000000000000006,1.4024979753941003
2014年5月,99.6,济南,2,2,2014-05-01,-0.0040000000000000036,1.4123846680705945
2014年4月,100.0,济南,2,2,2014-04-01,0.0,1.4180568956532074
2014年3月,100.4,济南,2,2,2014-03-01,0.0040000000000000036,1.4180568956532074
2014年2月,100.5,济南,2,2,2014-02-01,0.004999999999999893,1.4124072665868599
2014年1月,100.4,济南,2,2,2014-01-01,0.0040000000000000036,1.4053803647630447
2013年12月,100.5,济南,2,2,2013-12-01,0.004999999999999893,1.3997812398038294
2013年11月,100.6,济南,2,2,2013-11-01,0.006000000000000005,1.3928171540336614
2013年10月,100.5,济南,2,2,2013-10-01,0.004999999999999893,1.3845100934728245
2013年9月,100.6,济南,2,2,2013-09-01,0.006000000000000005,1.3776219835550494
2013年8月,101.0,济南,2,2,2013-08-01,0.010000000000000009,1.3694055502535283
2013年7月,101.0,济南,2,2,2013-07-01,0.010000000000000009,1.3558470794589388
2013年6月,100.5,济南,2,2,2013-06-01,0.004999999999999893,1.3424228509494442
2013年5月,100.6,济南,2,2,2013-05-01,0.006000000000000005,1.3357441302979547
2013年4月,101.1,济南,2,2,2013-04-01,0.010999999999999899,1.327777465504925
2013年3月,100.9,济南,2,2,2013-03-01,0.009000000000000119,1.313330826414367
2013年2月,100.9,济南,2,2,2013-02-01,0.009000000000000119,1.301616279895309
2013年1月,100.8,济南,2,2,2013-01-01,0.008000000000000007,1.2900062238803853
2012年12月,100.4,济南,2,2,2012-12-01,0.0040000000000000036,1.2797680792464141
2012年11月,100.1,济南,2,2,2012-11-01,0.0009999999999998899,1.2746694016398548
2012年10月,100.1,济南,2,2,2012-10-01,0.0009999999999998899,1.2733960056342206
2012年9月,100.1,济南,2,2,2012-09-01,0.0009999999999998899,1.2721238817524683
2012年8月,100.2,济南,2,2,2012-08-01,0.0020000000000000018,1.2708530287237447
2012年7月,100.2,济南,2,2,2012-07-01,0.0020000000000000018,1.268316395931881
2012年6月,100.0,济南,2,2,2012-06-01,0.0,1.2657848262793223
2012年5月,99.9,济南,2,2,2012-05-01,-0.0009999999999998899,1.2657848262793223
2012年4月,99.4,济南,2,2,2012-04-01,-0.005999999999999894,1.2670518781574795
2012年3月,99.8,济南,2,2,2012-03-01,-0.0020000000000000018,1.274700078629255
2012年2月,100.1,济南,2,2,2012-02-01,0.0009999999999998899,1.277254587804865
2012年1月,99.9,济南,2,2,2012-01-01,-0.0009999999999998899,1.2759786091956693
